business_id,Sandwiches,Bars,Chinese,Dessert,Italian,Cafes,Mediterranean,Japanese,French,Food Trucks,Non-American,American,Non-White,Asian,Latin American,Thai,Brunch,Pizza,Korean,European
qb55mu06oq9RpKNny8xkoQ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7tpGyp1nCs1qZ5tS_ilQcw,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
z-SoOQCr5WEMYTba-H0yJg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pVqE_GkCSxdtMi-K2QPJ7w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P3T8JfTLmp8lUB3pG0GJEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8YUBxK42BUi7EMn15UxoJg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
shlAd7PLzWlQrkQ0uYcBBg,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
HU5tHL-Jg4fCvFEP4IX5Aw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93hdmjYc8IXsf69VrkRHog,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
-0tJ4FwcNtJjil-ZUTy30Q,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN0mZ37BeruC0XjyhES-ug,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ikuXlYpFsaEs2xlvlopxQw,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
IncHBMUV1ZqQIuuUqNWCow,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6L9N6a_R57QK23n1C-Rt8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PlkKNspbT-Gw7EvDJzaV2g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blgSBn3CimrCHn2SuZvcZw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
FEwOnVLn25iJ5nb3p78yxQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
fUmRkOy1YAPMdxXoLUPPOg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zFVaT1AGqZHZKuBi3NPnyA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
tJXuu4MlfswwOPEf2s7lkQ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AfWA8pvc5AW9QafQLui7_A,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
GKFEFQynFoJpJeZguoh_ug,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdoCRGSy8V1wPjwHDS6iEQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_mxrJALBi5No9CxRswEaQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7WhG6CcZqPEgwRVvZTsjSQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
pWOoh8riDYNmB6a2Ejsw_A,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C3_aXRr_NHtBiLHMRjCY0A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nXhP9Bv870QSLWK7jr04hg,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
z7jeSqq9CEP89mw6aEWcOw,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
FdOzMmqDob-cpml62QmRDw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
yQnn-x7aJUIfptlSB7vxEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tvn4XCxJweM-SwjkWEDlZQ,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6lcay-E_ssmzpGanKbColg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
HV5lVhWTWb1cK-jLpq2QhA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UtbvcvXWLCZX75g_KtMW2A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
w3402Y5svBstGODTmsCGPQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dALQVAx5qdF3F-JzT32ELg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYm0Z-n67LYqzBgkA7ZQlw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WupCl5odiu_3F2lBrzDpsg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MhMFi7hae_KsaK8lHcg0iQ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
VyvLGgW17rfTaviNsNugOg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GHmv9Bn74ukghEWQx2yp7A,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
67I_MPG5CQFuEbX4T44fQw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kOtuKvPAAPl-w5YHaYNMlA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
frEv-FajQEPvFJ9zAEr29A,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
bKcmSucAGlKHwwVZNvhI3w,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
atyhHJJbB0c29wTrkIIIxA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6_T2yecBZf9adTu5-moFug,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PPbUOOBLh6frN3Xi4OghTQ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4CulaTPHhcAT0vINI3gVtQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
C51teWZIJIEGVYFTijaw_w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7BxDNMTBbaB92v7driDazA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eyI-uJa_HBm7wAgeKVqdIA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
079g3KpS_7j_Zw53JmD9Vg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oJbTdA12FozyXISmBx7WAQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-nRgJjyPsNiPMhBTdTvwrA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
jWN_2gdYwGbc4sAvtUUWIA,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4MuAYyzgK2AhwMlBOjzTNA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Zq-yfLJYy7245p-O8-PqGA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
_3fswReXCBK1Fidkll5Piw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VCBafH_-WC_MGJA7H8HXDQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
BIZJ8UjhK3fXu3YjHDZztg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZSa_ULvwidCxA0OG7B2Ig,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
jJJRYzEylibIkck8qOUNrg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hMXZ8gVkuNgGTm9fnZOnw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
B44BU83xIGbjT-25hXvPWw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6Ori-rHJC0lJ6uEt4D_Lkw,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
qth1W742hXtFoNVYvuHBEg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lUuJNwIaIz83awgyvI7oCQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rKJfdpky5d8al-V6GPSP5A,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
beTWSPdAArLCEp1H2i6WuQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xq1FtLSV54Spf-HfONc1aA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8WfxFaOGJu_rARD4Xe-MQw,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
eMtSU9hLX1sl4jATF_mdVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHY7UYRnMhZnQ1FSIH20wg,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4vNJBpBspRQH12_wgvPsRg,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
z0lvl46xW3jtj8S7E01kBw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EyWKKd2DjQPZlNfttSw74Q,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tsom7jUEr_DetH65ZtEc3w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aG2Ud_AuVwslKWTQk496A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
zSEknIqmkGL1pQt-ApEeoQ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
mV7VG6DwK2S57KJDlM29uQ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
xARdRfoeo4VjazESKLB3iQ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-wl5HM49RN-B-QpoZpG0DQ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Yokc44YAGaj_pnGtsbDXEQ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
-DUcJU9z96v4jI3aLtM8ug,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
gvSB2TlcxAOs_ppZ44iirg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sCa3a9H2Wz-HPL4NC8D3xA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1PQNIw4DgWTy_18cH5hVCA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
kEJwpuFpvNbuT1uMCpPxsQ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
OPDN4LlACJvG6ESokoCgcA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Qmbgb_43PtHyA2cN8YZ2A,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
mb7zkM86kGOpFhbezgvkhQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H91jZ9BiQZZ4_7OlEd6eQg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1rB6zlRW1OhY3r1xkKEwrQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iTSuk8UQGaNAFKBYEzdeWQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uJ-i_-GGYUnzCEs40Fkweg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9Cy0YuXSidHGZVsKHf_z8g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6XFsms-qsfe6XyNOIg6FOQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_TMU3CFI_JivbU0ucjC5CQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
qB5TVOc4siIlqKOYLEo4gA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSus8g2uybiZVmcTK0PeIw,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
SsGNAc9U-aKPZccnaDtFkA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BpmIkVMjv9sWi4rgx0SVIw,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
gy3WtUaSqZNzxLcMgAbJHg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n-O-ZAWuFNcT3_saUNuijA,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2P_hn2-tMwx4ea7kljn8nQ,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
_GZArxAclA3vjhXWIMmvCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lSttZdhVDsfPIXvjgq12ig,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
ivm3ayyeXZotB1U96uoLaQ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZsxeUrghlhVPNg-CrjZr4A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ryec1JbnhfZjiIAJjaH6aw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USyDC-cZCexcyNGrc8uiag,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
syEJc3vYSPqMK7KeMtW94Q,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
zFdjvu_aHnEoqJ3u4JRXmg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ev161HS1EB0sox1TM8csYw,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
x3ws2L-TlI-JPcEQjjEC9g,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
_iA0u6ZKehTUvPY7Xp4Jbw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I2fANye62hw2rRYvPeeh6Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nAyXstuHfiHc45n3P-EOVA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INZhYI1ffww8KztB-shHuQ,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
m0leozN1maqhJdi-VbQusQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TfPyjTyM0ENq1i_kOnul0w,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
WQBp1GfsYOuOqqym8xq3RQ,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
FDKGQmZbP-4T_QVpbikdMw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bWbvqIuqj5IZRH2enw6oXw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pD7NzevYc6HhYu13wCxiiw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92X53OqfjWfzDr6hXLKy9g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F9L6Ueq6W6t-pwGjevE2Yg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
xYDJg_syH_3vR5P8TNq3uA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nsLeo4ZopH-FRt4UqFKqyQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
zHrdyHYm5GtJ79sAoUyB0Q,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9WABNoHN9WA1BsCHo58EkQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fLxMEtOihwvVmhmQrvT7BA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
e58rZRC4TSmKnMr7aAIJlw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
qw8tzQGrA0lGgDBsMHAr9w,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
uHPXU5sWTZRILmMQbfWcJw,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
Nnodg9a5OI06jeRkGb3oyw,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Wjpd2qoOVD2RUGCdjXM_rw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dowimfl0v9PQlL6jey5WGA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
hjOiVuECfvugj7AmVClQ_w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW1uq13zFslTBoD6vL99Bw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
DsQ66YxIAAn4stvkv0OPXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EcfIpMbI8316uY0wASFsGQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gd6Vp5KC2w88jE_WXjlCTQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AeMfb2FtQNnPXE9n92MDww,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PUS65BH7urto4zhUJ5Obmw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WKqrL6L95RhRS2L6qnEcvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R3dSeFD8k_Z-EHNLlUELiw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
z2nZ6iM8v8jr_BUERdiLWA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
rPp509oz4oFEdncoo7v_HA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86hSYWReOuUJHMA4srZGvw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fP-BPL6iRu2tbcvlnjRshw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
K3BytBBhK5PLmDP0sE8Pkg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
nKfKuPMl6jj1meN3QnmMFg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
T8Xow6Bn4VxG5E_-kmkvYA,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
Fw6Cl8ZxY0Rf819JYqTaLg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ah1x64Je5iIRp7xKqO_aVA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
NqiMymQO86d7O60LDArA9Q,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
W8h4bpdBGDIncWRLGxdjHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
m0FLMyymdBRHin2xaTqkLw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
XKWN6DnpcXxXNvTjjzvMPA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-oWbEEkEB1zFLzF-f2mafQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QHPGokxQPrJhAg0H3wtQVg,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
joxWCp6dgN-kTE9GMziwjA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
OTq55xUFMOz13DAi9D0_rw,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
YvfkUv7Kbq_NoaAQLGXQhA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
kmoRy39IByQ5V-aAg-Jbyw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Oe0cxmz0lD9z4FXGWJ1ZZQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
5j2DHo2PkkfM113s8a9r6g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ytpmoIty7loFB8kRYRtJHw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oT6K-uJgGLq3FbcQQn3ivQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
_2RBxybvzNmw2k1_jJTe1Q,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
zaEKEILkFYBeARF_rXAJdw,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Cddi9xEIKfqqv0W0SWD4Kg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WEqppm3f_XWwUE58luAHNQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
rKSqKvxRkv246qCqDTAajA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DHdCPauf_hs5yITz7sJVZQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Mfm2tNreFppzEFY-f69nDg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HjrK4QKp9MZbeopSbc6Evw,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
KJyIMrkHzafvz515f0W8Iw,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
APxVYJuGqlUqr4ncoY5uLg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uov-UZBQLxzyIL15anzRww,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
NHy-HT-FI305jqgyeIWPCQ,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51QMwutUI352Gmb3t1aryw,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3WvnsAqaUV3Jte-_QQFcpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VvoVi6kYGtYiRJ69alYChA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HpV7_nqKxvuAlcujWu6MmA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bdwv20CSRQ6hGlkQtn67xw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YqDzCl6uVNJ3vhJm9yQEcw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDetUVwhaCPGkQYqmUak6g,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
l4L4jJ3y--hAT7dF1Z44bQ,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
YuEJiPWOvk7rm63UinIZYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9p1o6jCY4fkQAJRmEjgSMw,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vN1KCflhy4ZrfA7DECGxtQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fDr0uxQ6HahgzMq0EkUXQ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
ZzkxTHLTfqXwkwZ2ZB2YqA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fb5ZL4VkO2Yfx-bNJexAkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
suivIX2e8mQKGvbMvbcm2Q,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
l9Xqi_FUukoExs7nBa422w,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PjBeWzCOCveiPuF-xqUaoQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AuauXx2yISco80jjAefagg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J-zxZQBf7MVMW-cnoyWbFQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
AbRloGhpPBGbGB7Zc1V8hQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
tucpCgt7MmgItc0Ka9SThw,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
F3eY7CiRujPJG9UVYK8CLg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRYj1b1-mlXqABVsl9SoqQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
B6DUg2krZFY3fCECiL_xvQ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ERjQd_bo5r2VOAzyfghNgg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZG_DMSNhXhQoQlFBx_qK0w,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
jqV6aLcRhVwxqtawp2Prdw,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SYSBZeffWbScfQsI_e4b0w,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
peajBNcZmTDlwwST0LdMdQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VZUbvO-m-ceuoMPRM3-NrQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YdfOelqCguwnvHxNwlI8Ug,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6QR-mdYPWJ9WuN7-xtTfQg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
HgV78XGyHNmKXigWXzy2Pg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Q7_NVo2y9GAyfBQ0LVNHbA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
yN9iIbEn0rDMhDG4lZzcRA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
C6CkpFQExivxorxMt2ZszA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sKNqTICN-nyn5hRNmPO8tQ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
oTKHFsKtwOX73EiO5iDLgQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vlnTdGZI77jOojDsD6KzAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
